Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
819	4.0000	1.2085	1.1817
820	3.0000	0.9063	0.8863
821	3.0000	0.9063	0.8863
822	3.0000	0.9063	0.8863
823	2.0000	0.6042	0.5908
824	3.0000	0.9063	0.8863
825	4.0000	1.2085	1.1817
826	6.0000	1.8127	1.7725
827	3.0000	0.9063	0.8863
828	4.0000	1.2085	1.1817
829	6.0000	1.8127	1.7725
830	3.0000	0.9063	0.8863
831	3.0000	0.9063	0.8863
832	3.0000	0.9063	0.8863
833	2.0000	0.6042	0.5908
834	6.0000	1.8127	1.7725
835	2.0000	0.6042	0.5908
836	3.0000	0.9063	0.8863
837	3.0000	0.9063	0.8863
838	3.0000	0.9063	0.8863
839	2.0000	0.6042	0.5908
840	4.0000	1.2085	1.1817
841	3.0000	0.9063	0.8863
842	3.0000	0.9063	0.8863
843	2.0000	0.6042	0.5908
844	3.0000	0.9063	0.8863
845	3.0000	0.9063	0.8863
846	4.0000	1.2085	1.1817
847	3.0000	0.9063	0.8863
848	3.0000	0.9063	0.8863
849	3.0000	0.9063	0.8863
850	3.0000	0.9063	0.8863
851	3.0000	0.9063	0.8863
852	2.0000	0.6042	0.5908
853	3.0000	0.9063	0.8863
854	4.0000	1.2085	1.1817
855	2.0000	0.6042	0.5908
856	2.0000	0.6042	0.5908
857	6.0000	1.8127	1.7725
858	2.0000	0.6042	0.5908
859	4.0000	1.2085	1.1817
860	3.0000	0.9063	0.8863
861	6.0000	1.8127	1.7725
862	4.0000	1.2085	1.1817
863	0.0000	0.0000	0.0000
864	4.0000	1.2085	1.1817
865	6.0000	1.8127	1.7725
866	2.0000	0.6042	0.5908
867	3.0000	0.9063	0.8863
868	3.0000	0.9063	0.8863
869	4.0000	1.2085	1.1817
870	4.0000	1.2085	1.1817
871	4.0000	1.2085	1.1817
872	2.0000	0.6042	0.5908
873	3.0000	0.9063	0.8863
874	3.0000	0.9063	0.8863
875	3.0000	0.9063	0.8863
876	4.0000	1.2085	1.1817
877	3.0000	0.9063	0.8863
878	4.0000	1.2085	1.1817
879	3.0000	0.9063	0.8863
880	3.0000	0.9063	0.8863
881	4.0000	1.2085	1.1817
882	0.0000	0.0000	0.0000
883	4.0000	1.2085	1.1817
884	3.0000	0.9063	0.8863
885	0.0000	0.0000	0.0000
886	2.0000	0.6042	0.5908
887	3.0000	0.9063	0.8863
888	2.0000	0.6042	0.5908
889	3.0000	0.9063	0.8863
890	0.0000	0.0000	0.0000
891	3.0000	0.9063	0.8863
892	3.0000	0.9063	0.8863
893	6.0000	1.8127	1.7725
894	6.0000	1.8127	1.7725
895	6.0000	1.8127	1.7725
896	3.0000	0.9063	0.8863
897	2.0000	0.6042	0.5908
898	4.0000	1.2085	1.1817
899	3.0000	0.9063	0.8863
900	4.0000	1.2085	1.1817
901	3.0000	0.9063	0.8863
902	3.0000	0.9063	0.8863
903	3.0000	0.9063	0.8863
904	3.0000	0.9063	0.8863
905	3.0000	0.9063	0.8863
906	3.0000	0.9063	0.8863
907	3.0000	0.9063	0.8863
908	4.0000	1.2085	1.1817
909	3.0000	0.9063	0.8863
910	3.0000	0.9063	0.8863
911	0.0000	0.0000	0.0000
912	4.0000	1.2085	1.1817
913	4.0000	1.2085	1.1817
914	6.0000	1.8127	1.7725
915	4.0000	1.2085	1.1817
916	3.0000	0.9063	0.8863
917	6.0000	1.8127	1.7725
918	4.0000	1.2085	1.1817
919	4.0000	1.2085	1.1817
920	3.0000	0.9063	0.8863
921	3.0000	0.9063	0.8863
922	3.0000	0.9063	0.8863
923	4.0000	1.2085	1.1817
924	4.0000	1.2085	1.1817
925	4.0000	1.2085	1.1817
926	3.0000	0.9063	0.8863
927	3.0000	0.9063	0.8863
928	3.0000	0.9063	0.8863
929	4.0000	1.2085	1.1817
930	4.0000	1.2085	1.1817
931	3.0000	0.9063	0.8863
932	3.0000	0.9063	0.8863
933	3.0000	0.9063	0.8863
934	3.0000	0.9063	0.8863
935	3.0000	0.9063	0.8863
936	3.0000	0.9063	0.8863
937	3.0000	0.9063	0.8863
938	3.0000	0.9063	0.8863
939	3.0000	0.9063	0.8863
940	3.0000	0.9063	0.8863
941	3.0000	0.9063	0.8863
942	6.0000	1.8127	1.7725
943	4.0000	1.2085	1.1817
944	3.0000	0.9063	0.8863
945	3.0000	0.9063	0.8863
946	4.0000	1.2085	1.1817
947	4.0000	1.2085	1.1817
948	3.0000	0.9063	0.8863
949	4.0000	1.2085	1.1817
950	4.0000	1.2085	1.1817
951	0.0000	0.0000	0.0000
952	3.0000	0.9063	0.8863
953	3.0000	0.9063	0.8863
954	3.0000	0.9063	0.8863
955	4.0000	1.2085	1.1817
956	3.0000	0.9063	0.8863
957	3.0000	0.9063	0.8863
958	4.0000	1.2085	1.1817
959	3.0000	0.9063	0.8863
960	3.0000	0.9063	0.8863
961	4.0000	1.2085	1.1817
962	3.0000	0.9063	0.8863
963	3.0000	0.9063	0.8863
964	3.0000	0.9063	0.8863
965	3.0000	0.9063	0.8863
966	3.0000	0.9063	0.8863
967	3.0000	0.9063	0.8863
968	3.0000	0.9063	0.8863
969	3.0000	0.9063	0.8863
970	4.0000	1.2085	1.1817
971	4.0000	1.2085	1.1817
972	3.0000	0.9063	0.8863
973	4.0000	1.2085	1.1817
974	4.0000	1.2085	1.1817
975	3.0000	0.9063	0.8863
976	3.0000	0.9063	0.8863
977	4.0000	1.2085	1.1817
978	3.0000	0.9063	0.8863
979	6.0000	1.8127	1.7725
980	2.0000	0.6042	0.5908
981	3.0000	0.9063	0.8863
982	4.0000	1.2085	1.1817
983	3.0000	0.9063	0.8863
984	3.0000	0.9063	0.8863
985	4.0000	1.2085	1.1817
986	4.0000	1.2085	1.1817
987	3.0000	0.9063	0.8863
988	2.0000	0.6042	0.5908
989	3.0000	0.9063	0.8863
990	3.0000	0.9063	0.8863
991	3.0000	0.9063	0.8863
992	3.0000	0.9063	0.8863
993	3.0000	0.9063	0.8863
994	3.0000	0.9063	0.8863
995	4.0000	1.2085	1.1817
996	3.0000	0.9063	0.8863
997	2.0000	0.6042	0.5908
998	3.0000	0.9063	0.8863
999	3.0000	0.9063	0.8863
1000	3.0000	0.9063	0.8863
1001	3.0000	0.9063	0.8863
1002	3.0000	0.9063	0.8863
1003	4.0000	1.2085	1.1817
1004	3.0000	0.9063	0.8863
1005	3.0000	0.9063	0.8863
1006	2.0000	0.6042	0.5908
1007	6.0000	1.8127	1.7725
1008	3.0000	0.9063	0.8863
1009	3.0000	0.9063	0.8863
1010	6.0000	1.8127	1.7725
1011	4.0000	1.2085	1.1817
1012	3.0000	0.9063	0.8863
1013	3.0000	0.9063	0.8863
1014	3.0000	0.9063	0.8863
1015	6.0000	1.8127	1.7725
1016	3.0000	0.9063	0.8863
1017	3.0000	0.9063	0.8863
1018	4.0000	1.2085	1.1817
1019	2.0000	0.6042	0.5908
1020	3.0000	0.9063	0.8863
1021	3.0000	0.9063	0.8863
1022	4.0000	1.2085	1.1817
1023	3.0000	0.9063	0.8863
1024	4.0000	1.2085	1.1817
1025	4.0000	1.2085	1.1817
1026	6.0000	1.8127	1.7725
1027	4.0000	1.2085	1.1817
1028	3.0000	0.9063	0.8863
1029	4.0000	1.2085	1.1817
1030	3.0000	0.9063	0.8863
1031	4.0000	1.2085	1.1817
1032	3.0000	0.9063	0.8863
1033	3.0000	0.9063	0.8863
1034	4.0000	1.2085	1.1817
1035	4.0000	1.2085	1.1817
1036	4.0000	1.2085	1.1817
1037	3.0000	0.9063	0.8863
1038	2.0000	0.6042	0.5908
1039	3.0000	0.9063	0.8863
1040	4.0000	1.2085	1.1817
1041	0.0000	0.0000	0.0000
1042	3.0000	0.9063	0.8863
1043	3.0000	0.9063	0.8863
1044	3.0000	0.9063	0.8863
1045	3.0000	0.9063	0.8863
1046	3.0000	0.9063	0.8863
1047	3.0000	0.9063	0.8863
1048	3.0000	0.9063	0.8863
1049	3.0000	0.9063	0.8863
1050	3.0000	0.9063	0.8863
1051	2.0000	0.6042	0.5908
1052	2.0000	0.6042	0.5908
1053	3.0000	0.9063	0.8863
1054	0.0000	0.0000	0.0000
1055	3.0000	0.9063	0.8863
1056	4.0000	1.2085	1.1817
1057	3.0000	0.9063	0.8863
1058	4.0000	1.2085	1.1817
1059	2.0000	0.6042	0.5908
1060	2.0000	0.6042	0.5908
1061	4.0000	1.2085	1.1817
1062	3.0000	0.9063	0.8863
1063	2.0000	0.6042	0.5908
1064	6.0000	1.8127	1.7725
1065	3.0000	0.9063	0.8863
1066	3.0000	0.9063	0.8863
1067	4.0000	1.2085	1.1817
1068	3.0000	0.9063	0.8863
1069	4.0000	1.2085	1.1817
1070	3.0000	0.9063	0.8863
1071	3.0000	0.9063	0.8863
1072	4.0000	1.2085	1.1817
1073	2.0000	0.6042	0.5908
1074	4.0000	1.2085	1.1817
1075	4.0000	1.2085	1.1817
1076	3.0000	0.9063	0.8863
1077	2.0000	0.6042	0.5908
1078	0.0000	0.0000	0.0000
1079	4.0000	1.2085	1.1817
1080	3.0000	0.9063	0.8863
1081	3.0000	0.9063	0.8863
1082	4.0000	1.2085	1.1817
1083	6.0000	1.8127	1.7725
1084	3.0000	0.9063	0.8863
1085	2.0000	0.6042	0.5908
1086	6.0000	1.8127	1.7725
1087	4.0000	1.2085	1.1817
1088	3.0000	0.9063	0.8863
1089	2.0000	0.6042	0.5908
1090	4.0000	1.2085	1.1817
1091	3.0000	0.9063	0.8863
1092	3.0000	0.9063	0.8863
1093	3.0000	0.9063	0.8863
1094	3.0000	0.9063	0.8863
1095	3.0000	0.9063	0.8863
1096	6.0000	1.8127	1.7725
1097	2.0000	0.6042	0.5908
1098	2.0000	0.6042	0.5908
1099	6.0000	1.8127	1.7725
1100	3.0000	0.9063	0.8863
1101	3.0000	0.9063	0.8863
1102	3.0000	0.9063	0.8863
1103	4.0000	1.2085	1.1817
1104	2.0000	0.6042	0.5908
1105	3.0000	0.9063	0.8863
1106	4.0000	1.2085	1.1817
1107	4.0000	1.2085	1.1817
1108	3.0000	0.9063	0.8863
1109	4.0000	1.2085	1.1817
1110	4.0000	1.2085	1.1817
1111	4.0000	1.2085	1.1817
1112	3.0000	0.9063	0.8863
1113	2.0000	0.6042	0.5908
1114	2.0000	0.6042	0.5908
1115	3.0000	0.9063	0.8863
1116	3.0000	0.9063	0.8863
1117	3.0000	0.9063	0.8863
1118	2.0000	0.6042	0.5908
1119	3.0000	0.9063	0.8863
1120	0.0000	0.0000	0.0000
1121	0.0000	0.0000	0.0000
1122	6.0000	1.8127	1.7725
1123	3.0000	0.9063	0.8863
1124	3.0000	0.9063	0.8863
1125	3.0000	0.9063	0.8863
1126	2.0000	0.6042	0.5908
1127	6.0000	1.8127	1.7725
1128	3.0000	0.9063	0.8863
1129	4.0000	1.2085	1.1817
1130	4.0000	1.2085	1.1817
1131	4.0000	1.2085	1.1817
1132	4.0000	1.2085	1.1817
1133	4.0000	1.2085	1.1817
1134	4.0000	1.2085	1.1817
1135	2.0000	0.6042	0.5908
1136	3.0000	0.9063	0.8863
1137	3.0000	0.9063	0.8863
1138	3.0000	0.9063	0.8863
1139	4.0000	1.2085	1.1817
1140	6.0000	1.8127	1.7725
1141	3.0000	0.9063	0.8863
1142	0.0000	0.0000	0.0000
1143	4.0000	1.2085	1.1817
1144	3.0000	0.9063	0.8863
1145	3.0000	0.9063	0.8863
1146	2.0000	0.6042	0.5908
1147	2.0000	0.6042	0.5908
1148	4.0000	1.2085	1.1817
1149	3.0000	0.9063	0.8863
1150	3.0000	0.9063	0.8863
1151	3.0000	0.9063	0.8863
1152	3.0000	0.9063	0.8863
1153	4.0000	1.2085	1.1817
1154	3.0000	0.9063	0.8863
1155	4.0000	1.2085	1.1817
1156	2.0000	0.6042	0.5908
1157	3.0000	0.9063	0.8863
1158	3.0000	0.9063	0.8863
1159	2.0000	0.6042	0.5908
1160	3.0000	0.9063	0.8863
1161	2.0000	0.6042	0.5908
1162	3.0000	0.9063	0.8863
1163	3.0000	0.9063	0.8863
1164	4.0000	1.2085	1.1817
1165	3.0000	0.9063	0.8863
1166	6.0000	1.8127	1.7725
1167	2.0000	0.6042	0.5908
1168	3.0000	0.9063	0.8863
1169	4.0000	1.2085	1.1817
1170	0.0000	0.0000	0.0000
1171	2.0000	0.6042	0.5908
1172	4.0000	1.2085	1.1817
1173	3.0000	0.9063	0.8863
1174	2.0000	0.6042	0.5908
1175	4.0000	1.2085	1.1817
1176	3.0000	0.9063	0.8863
1177	3.0000	0.9063	0.8863
1178	3.0000	0.9063	0.8863
1179	3.0000	0.9063	0.8863
1180	3.0000	0.9063	0.8863
1181	3.0000	0.9063	0.8863
1182	4.0000	1.2085	1.1817
1183	3.0000	0.9063	0.8863
1184	4.0000	1.2085	1.1817
1185	4.0000	1.2085	1.1817
1186	3.0000	0.9063	0.8863
1187	3.0000	0.9063	0.8863
1188	3.0000	0.9063	0.8863
1189	2.0000	0.6042	0.5908
1190	3.0000	0.9063	0.8863
1191	3.0000	0.9063	0.8863
1192	3.0000	0.9063	0.8863
1193	2.0000	0.6042	0.5908
1194	4.0000	1.2085	1.1817
1195	4.0000	1.2085	1.1817
1196	4.0000	1.2085	1.1817
1197	3.0000	0.9063	0.8863
1198	4.0000	1.2085	1.1817
1199	3.0000	0.9063	0.8863
1200	3.0000	0.9063	0.8863
1201	4.0000	1.2085	1.1817
1202	3.0000	0.9063	0.8863
1203	3.0000	0.9063	0.8863
1204	3.0000	0.9063	0.8863
1205	4.0000	1.2085	1.1817
1206	3.0000	0.9063	0.8863
1207	3.0000	0.9063	0.8863
1208	6.0000	1.8127	1.7725
1209	4.0000	1.2085	1.1817
1210	3.0000	0.9063	0.8863
1211	2.0000	0.6042	0.5908
1212	4.0000	1.2085	1.1817
1213	3.0000	0.9063	0.8863
1214	6.0000	1.8127	1.7725
1215	3.0000	0.9063	0.8863
1216	2.0000	0.6042	0.5908
1217	3.0000	0.9063	0.8863
1218	0.0000	0.0000	0.0000
1219	3.0000	0.9063	0.8863
1220	3.0000	0.9063	0.8863
1221	2.0000	0.6042	0.5908
1222	4.0000	1.2085	1.1817
1223	3.0000	0.9063	0.8863
1224	4.0000	1.2085	1.1817
1225	0.0000	0.0000	0.0000
1226	2.0000	0.6042	0.5908
1227	4.0000	1.2085	1.1817
1228	4.0000	1.2085	1.1817
1229	3.0000	0.9063	0.8863
1230	3.0000	0.9063	0.8863
1231	4.0000	1.2085	1.1817
1232	4.0000	1.2085	1.1817
1233	4.0000	1.2085	1.1817
1234	6.0000	1.8127	1.7725
1235	4.0000	1.2085	1.1817
1236	3.0000	0.9063	0.8863
1237	4.0000	1.2085	1.1817
1238	4.0000	1.2085	1.1817
1239	3.0000	0.9063	0.8863
1240	2.0000	0.6042	0.5908
1241	3.0000	0.9063	0.8863
1242	3.0000	0.9063	0.8863
1243	3.0000	0.9063	0.8863
1244	4.0000	1.2085	1.1817
1245	3.0000	0.9063	0.8863
1246	4.0000	1.2085	1.1817
1247	0.0000	0.0000	0.0000
1248	4.0000	1.2085	1.1817
1249	4.0000	1.2085	1.1817
1250	3.0000	0.9063	0.8863
1251	6.0000	1.8127	1.7725
1252	4.0000	1.2085	1.1817
1253	3.0000	0.9063	0.8863
1254	0.0000	0.0000	0.0000
1255	0.0000	0.0000	0.0000
1256	3.0000	0.9063	0.8863
1257	2.0000	0.6042	0.5908
1258	3.0000	0.9063	0.8863
1259	4.0000	1.2085	1.1817
1260	4.0000	1.2085	1.1817
1261	4.0000	1.2085	1.1817
1262	3.0000	0.9063	0.8863
1263	4.0000	1.2085	1.1817
1264	2.0000	0.6042	0.5908
1265	2.0000	0.6042	0.5908
1266	2.0000	0.6042	0.5908
1267	3.0000	0.9063	0.8863
1268	2.0000	0.6042	0.5908
1269	4.0000	1.2085	1.1817
1270	4.0000	1.2085	1.1817
1271	2.0000	0.6042	0.5908
1272	3.0000	0.9063	0.8863
1273	2.0000	0.6042	0.5908
1274	3.0000	0.9063	0.8863
1275	6.0000	1.8127	1.7725
1276	3.0000	0.9063	0.8863
1277	0.0000	0.0000	0.0000
1278	3.0000	0.9063	0.8863
1279	2.0000	0.6042	0.5908
1280	6.0000	1.8127	1.7725
1281	3.0000	0.9063	0.8863
1282	3.0000	0.9063	0.8863
1283	3.0000	0.9063	0.8863
1284	3.0000	0.9063	0.8863
1285	4.0000	1.2085	1.1817
1286	6.0000	1.8127	1.7725
1287	3.0000	0.9063	0.8863
1288	3.0000	0.9063	0.8863
1289	6.0000	1.8127	1.7725
1290	2.0000	0.6042	0.5908
1291	4.0000	1.2085	1.1817
1292	3.0000	0.9063	0.8863
1293	4.0000	1.2085	1.1817
1294	3.0000	0.9063	0.8863
1295	3.0000	0.9063	0.8863
1296	4.0000	1.2085	1.1817
1297	4.0000	1.2085	1.1817
1298	3.0000	0.9063	0.8863
1299	3.0000	0.9063	0.8863
1300	4.0000	1.2085	1.1817
1301	3.0000	0.9063	0.8863
1302	3.0000	0.9063	0.8863
1303	2.0000	0.6042	0.5908
1304	3.0000	0.9063	0.8863
1305	4.0000	1.2085	1.1817
1306	6.0000	1.8127	1.7725
1307	3.0000	0.9063	0.8863
1308	2.0000	0.6042	0.5908
1309	3.0000	0.9063	0.8863
1310	4.0000	1.2085	1.1817
1311	3.0000	0.9063	0.8863
1312	3.0000	0.9063	0.8863
1313	4.0000	1.2085	1.1817
1314	2.0000	0.6042	0.5908
1315	0.0000	0.0000	0.0000
1316	3.0000	0.9063	0.8863
1317	3.0000	0.9063	0.8863
1318	4.0000	1.2085	1.1817
1319	4.0000	1.2085	1.1817
1320	4.0000	1.2085	1.1817
1321	4.0000	1.2085	1.1817
1322	3.0000	0.9063	0.8863
1323	3.0000	0.9063	0.8863
1324	3.0000	0.9063	0.8863
1325	3.0000	0.9063	0.8863
1326	3.0000	0.9063	0.8863
1327	3.0000	0.9063	0.8863
1328	4.0000	1.2085	1.1817
1329	2.0000	0.6042	0.5908
1330	3.0000	0.9063	0.8863
1331	3.0000	0.9063	0.8863
1332	4.0000	1.2085	1.1817
1333	3.0000	0.9063	0.8863
1334	4.0000	1.2085	1.1817
1335	3.0000	0.9063	0.8863
1336	0.0000	0.0000	0.0000
1337	4.0000	1.2085	1.1817
1338	4.0000	1.2085	1.1817
1339	6.0000	1.8127	1.7725
1340	3.0000	0.9063	0.8863
1341	3.0000	0.9063	0.8863
1342	3.0000	0.9063	0.8863
1343	3.0000	0.9063	0.8863
1344	3.0000	0.9063	0.8863
1345	3.0000	0.9063	0.8863
1346	3.0000	0.9063	0.8863
1347	6.0000	1.8127	1.7725
1348	3.0000	0.9063	0.8863
1349	4.0000	1.2085	1.1817
1350	2.0000	0.6042	0.5908
1351	2.0000	0.6042	0.5908
1352	3.0000	0.9063	0.8863
1353	2.0000	0.6042	0.5908
1354	3.0000	0.9063	0.8863
1355	3.0000	0.9063	0.8863
1356	6.0000	1.8127	1.7725
1357	2.0000	0.6042	0.5908
1358	3.0000	0.9063	0.8863
1359	3.0000	0.9063	0.8863
1360	3.0000	0.9063	0.8863
1361	4.0000	1.2085	1.1817
1362	4.0000	1.2085	1.1817
1363	3.0000	0.9063	0.8863
1364	3.0000	0.9063	0.8863
1365	3.0000	0.9063	0.8863
1366	3.0000	0.9063	0.8863
1367	3.0000	0.9063	0.8863
1368	3.0000	0.9063	0.8863
1369	4.0000	1.2085	1.1817
1370	3.0000	0.9063	0.8863
1371	4.0000	1.2085	1.1817
1372	4.0000	1.2085	1.1817
1373	2.0000	0.6042	0.5908
1374	3.0000	0.9063	0.8863
1375	4.0000	1.2085	1.1817
1376	0.0000	0.0000	0.0000
1377	3.0000	0.9063	0.8863
1378	3.0000	0.9063	0.8863
1379	2.0000	0.6042	0.5908
1380	4.0000	1.2085	1.1817
1381	2.0000	0.6042	0.5908
1382	3.0000	0.9063	0.8863
1383	0.0000	0.0000	0.0000
1384	3.0000	0.9063	0.8863
1385	3.0000	0.9063	0.8863
1386	4.0000	1.2085	1.1817
1387	3.0000	0.9063	0.8863
1388	6.0000	1.8127	1.7725
1389	3.0000	0.9063	0.8863
1390	4.0000	1.2085	1.1817
1391	4.0000	1.2085	1.1817
1392	2.0000	0.6042	0.5908
1393	3.0000	0.9063	0.8863
1394	4.0000	1.2085	1.1817
1395	3.0000	0.9063	0.8863
1396	4.0000	1.2085	1.1817
1397	4.0000	1.2085	1.1817
1398	3.0000	0.9063	0.8863
1399	4.0000	1.2085	1.1817
1400	3.0000	0.9063	0.8863
1401	3.0000	0.9063	0.8863
1402	6.0000	1.8127	1.7725
1403	3.0000	0.9063	0.8863
1404	3.0000	0.9063	0.8863
1405	3.0000	0.9063	0.8863
1406	3.0000	0.9063	0.8863
1407	4.0000	1.2085	1.1817
1408	6.0000	1.8127	1.7725
1409	3.0000	0.9063	0.8863
1410	3.0000	0.9063	0.8863
1411	3.0000	0.9063	0.8863
1412	2.0000	0.6042	0.5908
1413	3.0000	0.9063	0.8863
1414	4.0000	1.2085	1.1817
1415	3.0000	0.9063	0.8863
1416	6.0000	1.8127	1.7725
1417	4.0000	1.2085	1.1817
1418	4.0000	1.2085	1.1817
1419	6.0000	1.8127	1.7725
1420	6.0000	1.8127	1.7725
1421	3.0000	0.9063	0.8863
1422	3.0000	0.9063	0.8863
1423	3.0000	0.9063	0.8863
1424	4.0000	1.2085	1.1817
1425	6.0000	1.8127	1.7725
1426	6.0000	1.8127	1.7725
1427	3.0000	0.9063	0.8863
1428	4.0000	1.2085	1.1817
1429	3.0000	0.9063	0.8863
1430	4.0000	1.2085	1.1817
1431	2.0000	0.6042	0.5908
1432	3.0000	0.9063	0.8863
1433	2.0000	0.6042	0.5908
1434	2.0000	0.6042	0.5908
1435	2.0000	0.6042	0.5908
1436	3.0000	0.9063	0.8863
1437	3.0000	0.9063	0.8863
1438	3.0000	0.9063	0.8863
1439	4.0000	1.2085	1.1817
1440	2.0000	0.6042	0.5908
1441	2.0000	0.6042	0.5908
1442	0.0000	0.0000	0.0000
1443	6.0000	1.8127	1.7725
1444	3.0000	0.9063	0.8863
1445	4.0000	1.2085	1.1817
1446	6.0000	1.8127	1.7725
1447	4.0000	1.2085	1.1817
1448	2.0000	0.6042	0.5908
1449	3.0000	0.9063	0.8863
1450	3.0000	0.9063	0.8863
1451	3.0000	0.9063	0.8863
1452	2.0000	0.6042	0.5908
1453	6.0000	1.8127	1.7725
1454	3.0000	0.9063	0.8863
1455	3.0000	0.9063	0.8863
1456	0.0000	0.0000	0.0000
1457	4.0000	1.2085	1.1817
1458	2.0000	0.6042	0.5908
1459	0.0000	0.0000	0.0000
1460	2.0000	0.6042	0.5908
1461	4.0000	1.2085	1.1817
1462	0.0000	0.0000	0.0000
1463	0.0000	0.0000	0.0000
1464	3.0000	0.9063	0.8863
1465	6.0000	1.8127	1.7725
1466	3.0000	0.9063	0.8863
1467	3.0000	0.9063	0.8863
1468	4.0000	1.2085	1.1817
1469	3.0000	0.9063	0.8863
1470	3.0000	0.9063	0.8863
1471	4.0000	1.2085	1.1817
1472	4.0000	1.2085	1.1817
1473	4.0000	1.2085	1.1817
1474	3.0000	0.9063	0.8863
1475	2.0000	0.6042	0.5908
1476	3.0000	0.9063	0.8863
1477	6.0000	1.8127	1.7725
1478	4.0000	1.2085	1.1817
1479	2.0000	0.6042	0.5908
1480	4.0000	1.2085	1.1817
1481	3.0000	0.9063	0.8863
1482	3.0000	0.9063	0.8863
1483	4.0000	1.2085	1.1817
1484	3.0000	0.9063	0.8863
1485	0.0000	0.0000	0.0000
1486	3.0000	0.9063	0.8863
1487	3.0000	0.9063	0.8863
1488	6.0000	1.8127	1.7725
1489	4.0000	1.2085	1.1817
1490	2.0000	0.6042	0.5908
1491	6.0000	1.8127	1.7725
1492	3.0000	0.9063	0.8863
1493	2.0000	0.6042	0.5908
1494	3.0000	0.9063	0.8863
1495	3.0000	0.9063	0.8863
1496	4.0000	1.2085	1.1817
1497	3.0000	0.9063	0.8863
1498	3.0000	0.9063	0.8863
1499	3.0000	0.9063	0.8863
1500	0.0000	0.0000	0.0000
1501	4.0000	1.2085	1.1817
1502	4.0000	1.2085	1.1817
1503	4.0000	1.2085	1.1817
1504	0.0000	0.0000	0.0000
1505	3.0000	0.9063	0.8863
1506	4.0000	1.2085	1.1817
1507	3.0000	0.9063	0.8863
1508	3.0000	0.9063	0.8863
1509	2.0000	0.6042	0.5908
1510	3.0000	0.9063	0.8863
1511	3.0000	0.9063	0.8863
1512	6.0000	1.8127	1.7725
1513	2.0000	0.6042	0.5908
1514	4.0000	1.2085	1.1817
1515	4.0000	1.2085	1.1817
1516	3.0000	0.9063	0.8863
1517	3.0000	0.9063	0.8863
1518	3.0000	0.9063	0.8863
1519	4.0000	1.2085	1.1817
1520	3.0000	0.9063	0.8863
1521	4.0000	1.2085	1.1817
1522	4.0000	1.2085	1.1817
1523	3.0000	0.9063	0.8863
1524	3.0000	0.9063	0.8863
1525	3.0000	0.9063	0.8863
1526	3.0000	0.9063	0.8863
1527	3.0000	0.9063	0.8863
1528	0.0000	0.0000	0.0000
1529	3.0000	0.9063	0.8863
1530	3.0000	0.9063	0.8863
1531	3.0000	0.9063	0.8863
1532	0.0000	0.0000	0.0000
1533	4.0000	1.2085	1.1817
1534	4.0000	1.2085	1.1817
1535	4.0000	1.2085	1.1817
1536	4.0000	1.2085	1.1817
1537	2.0000	0.6042	0.5908
1538	3.0000	0.9063	0.8863
1539	4.0000	1.2085	1.1817
1540	4.0000	1.2085	1.1817
1541	4.0000	1.2085	1.1817
1542	3.0000	0.9063	0.8863
1543	4.0000	1.2085	1.1817
1544	4.0000	1.2085	1.1817
1545	2.0000	0.6042	0.5908
1546	4.0000	1.2085	1.1817
1547	4.0000	1.2085	1.1817
1548	3.0000	0.9063	0.8863
1549	3.0000	0.9063	0.8863
1550	3.0000	0.9063	0.8863
1551	3.0000	0.9063	0.8863
1552	4.0000	1.2085	1.1817
1553	3.0000	0.9063	0.8863
1554	2.0000	0.6042	0.5908
1555	4.0000	1.2085	1.1817
1556	3.0000	0.9063	0.8863
1557	3.0000	0.9063	0.8863
1558	3.0000	0.9063	0.8863
1559	3.0000	0.9063	0.8863
1560	3.0000	0.9063	0.8863
1561	4.0000	1.2085	1.1817
1562	4.0000	1.2085	1.1817
1563	2.0000	0.6042	0.5908
1564	4.0000	1.2085	1.1817
1565	4.0000	1.2085	1.1817
1566	2.0000	0.6042	0.5908
1567	4.0000	1.2085	1.1817
1568	3.0000	0.9063	0.8863
1569	3.0000	0.9063	0.8863
1570	3.0000	0.9063	0.8863
1571	3.0000	0.9063	0.8863
1572	4.0000	1.2085	1.1817
1573	3.0000	0.9063	0.8863
1574	3.0000	0.9063	0.8863
1575	3.0000	0.9063	0.8863
1576	4.0000	1.2085	1.1817
1577	3.0000	0.9063	0.8863
1578	3.0000	0.9063	0.8863
1579	4.0000	1.2085	1.1817
1580	4.0000	1.2085	1.1817
1581	3.0000	0.9063	0.8863
1582	0.0000	0.0000	0.0000
1583	4.0000	1.2085	1.1817
1584	6.0000	1.8127	1.7725
1585	2.0000	0.6042	0.5908
1586	3.0000	0.9063	0.8863
1587	3.0000	0.9063	0.8863
1588	3.0000	0.9063	0.8863
1589	3.0000	0.9063	0.8863
1590	3.0000	0.9063	0.8863
1591	3.0000	0.9063	0.8863
1592	4.0000	1.2085	1.1817
1593	6.0000	1.8127	1.7725
1594	4.0000	1.2085	1.1817
1595	2.0000	0.6042	0.5908
1596	3.0000	0.9063	0.8863
1597	3.0000	0.9063	0.8863
1598	4.0000	1.2085	1.1817
1599	2.0000	0.6042	0.5908
1600	4.0000	1.2085	1.1817
1601	3.0000	0.9063	0.8863
1602	6.0000	1.8127	1.7725
1603	4.0000	1.2085	1.1817
